course_id,exam_code,conjunto_id,weight
3120_3124_9089,19,1,0.5
3120_3124_9119,07,1,0.5
3120_3124_9119,16,1,0.5
3120_3124_9119,02,2,0.5
3120_3124_9119,16,2,0.5
3120_3124_9119,04,3,0.5
3120_3124_9119,16,3,0.5
3120_3124_9147,04,1,0.5
3120_3124_9147,18,1,0.5
3120_3124_9147,16,2,0.5
3120_3124_9147,18,2,0.5
3120_3124_9147,17,3,0.5
3120_3124_9147,18,3,0.5
3120_3124_9991,04,1,0.5
3120_3124_9991,18,1,0.5
3120_3124_9991,16,2,0.5
3120_3124_9991,18,2,0.5
3120_3124_9991,17,3,0.5
3120_3124_9991,18,3,0.5
3120_3125_9003,02,1,0.5
3120_3125_9003,18,1,0.5
3120_3125_9003,02,2,0.5
3120_3125_9003,16,2,0.5
3120_3125_9003,02,3,0.5
3120_3125_9003,07,3,0.5
3120_3125_9563,02,1,0.5
3120_3125_9563,16,1,0.5
3120_3125_9563,02,2,0.5
3120_3125_9563,18,2,0.5
3120_3125_9563,16,3,0.5
3120_3125_9563,18,3,0.5
3120_3125_9085,02,1,0.5
3120_3125_9085,18,1,0.5
3120_3125_9085,02,2,0.5
3120_3125_9085,16,2,0.5
3120_3125_9085,02,3,0.5
3120_3125_9085,07,3,0.5
3120_3125_9130,02,1,0.5
3120_3125_9130,18,1,0.5
3120_3125_9130,02,2,0.5
3120_3125_9130,16,2,0.5
3120_3125_9130,02,3,0.5
3120_3125_9130,07,3,0.5
3120_7055_9500,02,1,0.5
3120_7055_9500,04,1,0.5
3120_7055_9500,02,2,0.5
3120_7055_9500,06,2,0.5
3120_7055_9500,02,3,0.5
3120_7055_9500,07,3,0.5
3120_7055_9500,02,4,0.5
3120_7055_9500,09,4,0.5
3120_7055_9500,02,5,0.5
3120_7055_9500,16,5,0.5
3120_7055_9500,02,6,0.5
3120_7055_9500,18,6,0.5
3120_7055_9504,02,1,0.5
3120_7055_9504,04,1,0.5
3120_7055_9504,02,2,0.5
3120_7055_9504,06,2,0.5
3120_7055_9504,02,3,0.5
3120_7055_9504,07,3,0.5
3120_7055_9504,02,4,0.5
3120_7055_9504,09,4,0.5
3120_7055_9504,02,5,0.5
3120_7055_9504,16,5,0.5
3120_7055_9504,02,6,0.5
3120_7055_9504,18,6,0.5
3120_7055_9556,02,1,0.5
3120_7055_9556,04,1,0.5
3120_7055_9556,02,2,0.5
3120_7055_9556,06,2,0.5
3120_7055_9556,02,3,0.5
3120_7055_9556,07,3,0.5
3120_7055_9556,02,4,0.5
3120_7055_9556,09,4,0.5
3120_7055_9556,02,5,0.5
3120_7055_9556,16,5,0.5
3120_7055_9556,02,6,0.5
3120_7055_9556,18,6,0.5
3130_3131_8264,03,1,0.5
3130_3131_8264,10,1,0.5
3130_3131_8264,03,2,0.5
3130_3131_8264,12,2,0.5
3130_3131_8264,03,3,0.5
3130_3131_8264,18,3,0.5
3130_3131_8264,10,4,0.5
3130_3131_8264,12,4,0.5
3130_3131_8264,10,5,0.5
3130_3131_8264,18,5,0.5
3130_3131_8264,12,6,0.5
3130_3131_8264,18,6,0.5
3130_3131_9563,02,1,0.5
3130_3131_9563,18,1,0.5
3130_3131_9563,02,2,0.5
3130_3131_9563,16,2,0.5
3130_3131_9563,07,3,0.5
3130_3131_9563,18,3,0.5
3130_3131_9563,02,4,0.5
3130_3131_9563,07,4,0.5
3130_3131_9563,02,5,0.5
3130_3131_9563,09,5,0.5
3130_3131_9563,16,6,0.5
3130_3131_9563,18,6,0.5
3130_3131_9853,16,1,0.5
3130_3131_9853,18,1,0.5
3130_3131_9853,17,2,0.5
3130_3131_9853,18,2,0.5
3130_3131_9853,19,3,0.5
3130_3131_9853,18,3,0.5
3130_3131_9878,16,1,0.5
3130_3131_9878,18,1,0.5
3130_3131_9878,11,2,0.5
3130_3131_9878,18,2,0.5
3130_3131_9878,13,3,0.5
3130_3131_9878,18,3,0.5
3130_3131_9878,12,4,0.5
3130_3131_9878,18,4,0.5
3130_3131_9878,15,5,0.5
3130_3131_9878,18,5,0.5
3130_3131_9878,13,6,0.5
3130_3131_9878,16,6,0.5
3130_3131_9084,06,1,0.5
3130_3131_9084,11,1,0.5
3130_3131_9084,06,2,0.5
3130_3131_9084,17,2,0.5
3130_3131_9084,06,3,0.5
3130_3131_9084,18,3,0.5
3130_3131_9084,11,4,0.5
3130_3131_9084,17,4,0.5
3130_3131_9084,11,5,0.5
3130_3131_9084,18,5,0.5
3130_3131_9084,17,6,0.5
3130_3131_9084,18,6,0.5
3130_3131_9879,06,1,0.5
3130_3131_9879,11,1,0.5
3130_3131_9879,06,2,0.5
3130_3131_9879,17,2,0.5
3130_3131_9879,06,3,0.5
3130_3131_9879,18,3,0.5
3130_3131_9879,11,4,0.5
3130_3131_9879,17,4,0.5
3130_3131_9879,11,5,0.5
3130_3131_9879,18,5,0.5
3130_3131_9879,17,6,0.5
3130_3131_9879,18,6,0.5
3130_3131_L246,06,1,0.5
3130_3131_L246,18,1,0.5
3130_3131_L246,06,2,0.5
3130_3131_L246,12,2,0.5
3130_3131_L246,12,3,0.5
3130_3131_L246,18,3,0.5
3130_3131_L246,06,4,0.5
3130_3131_L246,11,4,0.5
3130_3131_L246,11,5,0.5
3130_3131_L246,18,5,0.5
3130_3131_L246,12,6,0.5
3130_3131_L246,13,6,0.5
3130_3131_8002,05,1,0.5
3130_3131_8002,08,1,0.5
3130_3131_8002,05,2,0.5
3130_3131_8002,13,2,0.5
3130_3131_8002,05,3,0.5
3130_3131_8002,18,3,0.5
3130_3131_8002,08,4,0.5
3130_3131_8002,13,4,0.5
3130_3131_8002,08,5,0.5
3130_3131_8002,18,5,0.5
3130_3131_8002,13,6,0.5
3130_3131_8002,18,6,0.5
3130_3131_L272,16,1,0.5
3130_3131_L272,18,1,0.5
3130_3131_L272,17,2,0.5
3130_3131_L272,18,2,0.5
3130_3131_L272,19,3,0.5
3130_3131_L272,18,3,0.5
3130_3131_9807,18,1,0.5
3130_3131_9807,03,1,0.5
3130_3131_9807,18,2,0.5
3130_3131_9807,06,2,0.5
3130_3131_9807,18,3,0.5
3130_3131_9807,09,3,0.5
3130_3131_9807,18,4,0.5
3130_3131_9807,11,4,0.5
3130_3131_9807,18,5,0.5
3130_3131_9807,13,5,0.5
3130_3131_9807,18,6,0.5
3130_3131_9807,17,6,0.5
3130_3132_9837,10,1,0.5
3130_3132_9837,18,1,0.5
3130_3132_9837,13,2,0.5
3130_3132_9837,18,2,0.5
3130_3132_9837,13,3,0.5
3130_3132_9837,16,3,0.5
3130_3132_9837,12,4,0.5
3130_3132_9837,13,4,0.5
3130_3132_9837,12,5,0.5
3130_3132_9837,15,5,0.5
3130_3132_9837,10,6,0.5
3130_3132_9837,16,6,0.5
3130_3132_L240,10,1,0.5
3130_3132_L240,18,1,0.5
3130_3132_L240,13,2,0.5
3130_3132_L240,18,2,0.5
3130_3132_L240,13,3,0.5
3130_3132_L240,16,3,0.5
3130_3132_L240,12,4,0.5
3130_3132_L240,13,4,0.5
3130_3132_L240,12,5,0.5
3130_3132_L240,15,5,0.5
3130_3132_L240,10,6,0.5
3130_3132_L240,16,6,0.5
3130_3132_9838,10,1,0.5
3130_3132_9838,18,1,0.5
3130_3132_9838,13,2,0.5
3130_3132_9838,18,2,0.5
3130_3132_9838,13,3,0.5
3130_3132_9838,16,3,0.5
3130_3132_9838,12,4,0.5
3130_3132_9838,13,4,0.5
3130_3132_9838,12,5,0.5
3130_3132_9838,15,5,0.5
3130_3132_9838,10,6,0.5
3130_3132_9838,16,6,0.5
3130_3132_9839,10,1,0.5
3130_3132_9839,18,1,0.5
3130_3132_9839,13,2,0.5
3130_3132_9839,18,2,0.5
3130_3132_9839,13,3,0.5
3130_3132_9839,16,3,0.5
3130_3132_9839,12,4,0.5
3130_3132_9839,13,4,0.5
3130_3132_9839,12,5,0.5
3130_3132_9839,15,5,0.5
3130_3132_9839,10,6,0.5
3130_3132_9839,16,6,0.5
3130_3132_9840,10,1,0.5
3130_3132_9840,18,1,0.5
3130_3132_9840,13,2,0.5
3130_3132_9840,18,2,0.5
3130_3132_9840,13,3,0.5
3130_3132_9840,16,3,0.5
3130_3132_9840,12,4,0.5
3130_3132_9840,13,4,0.5
3130_3132_9840,12,5,0.5
3130_3132_9840,15,5,0.5
3130_3132_9840,10,6,0.5
3130_3132_9840,16,6,0.5
3130_3132_8026,10,1,0.5
3130_3132_8026,18,1,0.5
3130_3132_8026,13,2,0.5
3130_3132_8026,18,2,0.5
3130_3132_8026,13,3,0.5
3130_3132_8026,16,3,0.5
3130_3132_8026,12,4,0.5
3130_3132_8026,13,4,0.5
3130_3132_8026,12,5,0.5
3130_3132_8026,15,5,0.5
3130_3132_8026,10,6,0.5
3130_3132_8026,16,6,0.5
3130_3132_L241,10,1,0.5
3130_3132_L241,18,1,0.5
3130_3132_L241,13,2,0.5
3130_3132_L241,18,2,0.5
3130_3132_L241,13,3,0.5
3130_3132_L241,16,3,0.5
3130_3132_L241,12,4,0.5
3130_3132_L241,13,4,0.5
3130_3132_L241,12,5,0.5
3130_3132_L241,15,5,0.5
3130_3132_L241,10,6,0.5
3130_3132_L241,16,6,0.5
3130_3132_8027,10,1,0.5
3130_3132_8027,18,1,0.5
3130_3132_8027,13,2,0.5
3130_3132_8027,18,2,0.5
3130_3132_8027,13,3,0.5
3130_3132_8027,16,3,0.5
3130_3132_8027,12,4,0.5
3130_3132_8027,13,4,0.5
3130_3132_8027,12,5,0.5
3130_3132_8027,15,5,0.5
3130_3132_8027,10,6,0.5
3130_3132_8027,16,6,0.5
3130_3132_9842,10,1,0.5
3130_3132_9842,18,1,0.5
3130_3132_9842,13,2,0.5
3130_3132_9842,18,2,0.5
3130_3132_9842,13,3,0.5
3130_3132_9842,16,3,0.5
3130_3132_9842,12,4,0.5
3130_3132_9842,13,4,0.5
3130_3132_9842,12,5,0.5
3130_3132_9842,15,5,0.5
3130_3132_9842,10,6,0.5
3130_3132_9842,16,6,0.5
3130_3132_A015,10,1,0.5
3130_3132_A015,18,1,0.5
3130_3132_A015,13,2,0.5
3130_3132_A015,18,2,0.5
3130_3132_A015,13,3,0.5
3130_3132_A015,16,3,0.5
3130_3132_A015,12,4,0.5
3130_3132_A015,13,4,0.5
3130_3132_A015,12,5,0.5
3130_3132_A015,15,5,0.5
3130_3132_A015,10,6,0.5
3130_3132_A015,16,6,0.5
3130_3132_A016,10,1,0.5
3130_3132_A016,18,1,0.5
3130_3132_A016,13,2,0.5
3130_3132_A016,18,2,0.5
3130_3132_A016,13,3,0.5
3130_3132_A016,16,3,0.5
3130_3132_A016,12,4,0.5
3130_3132_A016,13,4,0.5
3130_3132_A016,12,5,0.5
3130_3132_A016,15,5,0.5
3130_3132_A016,10,6,0.5
3130_3132_A016,16,6,0.5
3130_3134_9009,08,1,0.5
3130_3134_9009,13,1,0.5
3130_3134_9009,08,2,0.5
3130_3134_9009,18,2,0.5
3130_3134_9009,13,3,0.5
3130_3134_9009,18,3,0.5
3130_3134_9829,08,1,0.5
3130_3134_9829,13,1,0.5
3130_3134_9829,08,2,0.5
3130_3134_9829,18,2,0.5
3130_3134_9829,13,3,0.5
3130_3134_9829,18,3,0.5
3130_3134_9043,11,1,0.5
3130_3134_9043,17,1,0.5
3130_3134_9043,11,2,0.5
3130_3134_9043,18,2,0.5
3130_3134_9043,17,3,0.5
3130_3134_9043,18,3,0.5
3130_3134_9053,09,1,0.5
3130_3134_9053,18,1,0.5
3130_3134_9053,11,2,0.5
3130_3134_9053,18,2,0.5
3130_3134_9053,13,3,0.5
3130_3134_9053,18,3,0.5
3130_3134_9867,09,1,0.5
3130_3134_9867,18,1,0.5
3130_3134_9867,11,2,0.5
3130_3134_9867,18,2,0.5
3130_3134_9867,13,3,0.5
3130_3134_9867,18,3,0.5
3130_3134_9716,04,1,0.5
3130_3134_9716,17,1,0.5
3130_3134_9716,04,2,0.5
3130_3134_9716,18,2,0.5
3130_3134_9716,17,3,0.5
3130_3134_9716,18,3,0.5
3130_3134_9866,04,1,0.5
3130_3134_9866,17,1,0.5
3130_3134_9866,04,2,0.5
3130_3134_9866,18,2,0.5
3130_3134_9866,17,3,0.5
3130_3134_9866,18,3,0.5
3130_3134_9058,04,1,0.5
3130_3134_9058,17,1,0.5
3130_3134_9058,04,2,0.5
3130_3134_9058,18,2,0.5
3130_3134_9058,04,3,0.5
3130_3134_9058,16,3,0.5
3130_3134_9870,04,1,0.5
3130_3134_9870,17,1,0.5
3130_3134_9870,04,2,0.5
3130_3134_9870,18,2,0.5
3130_3134_9870,04,3,0.5
3130_3134_9870,16,3,0.5
3130_3134_L070,13,1,0.5
3130_3134_L070,18,1,0.5
3130_3134_L070,04,2,0.5
3130_3134_L070,18,2,0.5
3130_3134_L070,04,3,0.5
3130_3134_L070,13,3,0.5
3130_3134_L070,06,4,0.5
3130_3134_L070,18,4,0.5
3130_3134_9205,04,1,0.5
3130_3134_9205,09,1,0.5
3130_3134_9205,04,2,0.5
3130_3134_9205,18,2,0.5
3130_3134_9205,09,3,0.5
3130_3134_9205,18,3,0.5
3130_3134_8005,04,1,0.5
3130_3134_8005,09,1,0.5
3130_3134_8005,04,2,0.5
3130_3134_8005,18,2,0.5
3130_3134_8005,09,3,0.5
3130_3134_8005,18,3,0.5
3130_3134_9227,17,1,0.5
3130_3134_9227,18,1,0.5
3130_3134_9227,04,2,0.5
3130_3134_9227,17,2,0.5
3130_3134_9227,09,3,0.5
3130_3134_9227,18,3,0.5
3130_3135_L089,02,1,0.5
3130_3135_L089,16,1,0.5
3130_3135_L089,07,2,0.5
3130_3135_L089,16,2,0.5
3130_3135_L089,16,3,0.5
3130_3135_L089,18,3,0.5
3130_3135_9455,07,1,0.5
3130_3135_9455,16,1,0.5
3130_3135_9089,07,1,0.5
3130_3135_9089,19,1,0.5
3130_3135_9110,10,1,0.5
3130_3135_9110,19,1,0.5
3130_3135_9110,07,2,0.5
3130_3135_9110,19,2,0.5
3130_3135_9110,19,3,0.5
3130_3135_9110,18,3,0.5
3130_3135_9112,07,1,0.5
3130_3135_9112,19,1,0.5
3130_3135_9112,10,2,0.5
3130_3135_9112,19,2,0.5
3130_3135_9112,19,3,0.5
3130_3135_9112,18,3,0.5
3130_3135_9117,02,1,0.5
3130_3135_9117,16,1,0.5
3130_3135_9117,07,2,0.5
3130_3135_9117,16,2,0.5
3130_3135_9119,19,1,0.5
3130_3135_9119,18,1,0.5
3130_3135_9119,07,2,0.5
3130_3135_9119,19,2,0.5
3130_3135_9123,07,1,0.5
3130_3135_9123,19,1,0.5
3130_3135_9936,07,1,0.5
3130_3135_9936,19,1,0.5
3130_3135_9125,07,1,0.5
3130_3135_9125,16,1,0.5
3130_3135_8316,07,1,0.5
3130_3135_8316,19,1,0.5
3130_3135_9098,07,1,0.5
3130_3135_9098,19,1,0.5
3130_3135_9104,07,1,0.5
3130_3135_9104,19,1,0.5
3130_3138_9045,04,1,0.5
3130_3138_9045,09,1,0.5
3130_3138_9045,04,2,0.5
3130_3138_9045,17,2,0.5
3130_3138_9045,04,3,0.5
3130_3138_9045,18,3,0.5
3130_3138_9045,09,4,0.5
3130_3138_9045,17,4,0.5
3130_3138_9045,09,5,0.5
3130_3138_9045,18,5,0.5
3130_3138_9045,17,6,0.5
3130_3138_9045,18,6,0.5
3130_3138_8097,04,1,0.5
3130_3138_8097,09,1,0.5
3130_3138_8097,04,2,0.5
3130_3138_8097,17,2,0.5
3130_3138_8097,04,3,0.5
3130_3138_8097,18,3,0.5
3130_3138_8097,09,4,0.5
3130_3138_8097,17,4,0.5
3130_3138_8097,09,5,0.5
3130_3138_8097,18,5,0.5
3130_3138_8097,17,6,0.5
3130_3138_8097,18,6,0.5
3130_3138_9119,16,1,0.5
3130_3138_9119,04,1,0.5
3130_3138_9119,16,2,0.5
3130_3138_9119,07,2,0.5
3130_3138_9119,16,3,0.5
3130_3138_9119,10,3,0.5
3130_3138_9119,16,4,0.5
3130_3138_9119,18,4,0.5
3130_3138_L030,04,1,0.5
3130_3138_L030,17,1,0.5
3130_3138_L030,07,2,0.5
3130_3138_L030,17,2,0.5
3130_3138_L030,04,3,0.5
3130_3138_L030,18,3,0.5
3130_3138_L030,07,4,0.5
3130_3138_L030,18,4,0.5
3130_3138_L030,17,5,0.5
3130_3138_L030,18,5,0.5
3130_3138_8398,16,1,0.5
3130_3138_8398,04,1,0.5
3130_3138_8398,16,2,0.5
3130_3138_8398,07,2,0.5
3130_3138_8398,16,3,0.5
3130_3138_8398,10,3,0.5
3130_3138_8398,16,4,0.5
3130_3138_8398,18,4,0.5
3130_3138_L091,18,1,0.5
3130_3138_L091,02,1,0.5
3130_3138_L091,18,2,0.5
3130_3138_L091,04,2,0.5
3130_3138_L091,18,3,0.5
3130_3138_L091,06,3,0.5
3130_3138_L091,18,4,0.5
3130_3138_L091,09,4,0.5
3130_3138_L091,18,5,0.5
3130_3138_L091,11,5,0.5
3130_3138_L091,18,6,0.5
3130_3138_L091,17,6,0.5
3130_3138_8288,16,1,0.5
3130_3138_8288,04,1,0.5
3130_3138_8288,16,2,0.5
3130_3138_8288,07,2,0.5
3130_3138_8288,16,3,0.5
3130_3138_8288,10,3,0.5
3130_3138_8288,16,4,0.5
3130_3138_8288,18,4,0.5
3130_3138_9242,11,1,0.5
3130_3138_9242,18,1,0.5
3130_3138_9242,09,2,0.5
3130_3138_9242,18,2,0.5
3130_3138_9242,04,3,0.5
3130_3138_9242,18,3,0.5
3130_3138_9242,06,4,0.5
3130_3138_9242,18,4,0.5
3130_3138_9242,13,5,0.5
3130_3138_9242,18,5,0.5
3130_3138_9242,04,6,0.5
3130_3138_9242,17,6,0.5
3130_3138_8015,11,1,0.5
3130_3138_8015,18,1,0.5
3130_3138_8015,09,2,0.5
3130_3138_8015,18,2,0.5
3130_3138_8015,04,3,0.5
3130_3138_8015,18,3,0.5
3130_3138_8015,06,4,0.5
3130_3138_8015,18,4,0.5
3130_3138_8015,13,5,0.5
3130_3138_8015,18,5,0.5
3130_3138_8015,04,6,0.5
3130_3138_8015,17,6,0.5
3130_3139_L131,04,1,0.5
3130_3139_L131,17,1,0.5
3130_3139_L131,04,2,0.5
3130_3139_L131,18,2,0.5
3130_3139_L131,17,3,0.5
3130_3139_L131,18,3,0.5
3130_3139_9921,04,1,0.5
3130_3139_9921,09,1,0.5
3130_3139_9921,04,2,0.5
3130_3139_9921,18,2,0.5
3130_3139_9921,09,3,0.5
3130_3139_9921,18,3,0.5
3130_3139_9164,04,1,0.5
3130_3139_9164,17,1,0.5
3130_3139_9164,04,2,0.5
3130_3139_9164,18,2,0.5
3130_3139_9164,17,3,0.5
3130_3139_9164,18,3,0.5
3130_3331_9713,12,1,0.5
3130_3331_9713,13,1,0.5
3130_3331_9713,12,2,0.5
3130_3331_9713,18,2,0.5
3130_3331_9713,13,3,0.5
3130_3331_9713,18,3,0.5
3130_3331_9069,03,1,0.5
3130_3331_9069,18,1,0.5
3130_3331_9069,12,2,0.5
3130_3331_9069,18,2,0.5
3130_3331_9069,10,3,0.5
3130_3331_9069,18,3,0.5
3130_3331_9645,12,1,0.5
3130_3331_9645,18,1,0.5
3130_3331_9645,11,2,0.5
3130_3331_9645,18,2,0.5
3130_3331_9645,06,3,0.5
3130_3331_9645,18,3,0.5
3130_3331_9213,10,1,0.5
3130_3331_9213,18,1,0.5
3130_3331_9213,12,2,0.5
3130_3331_9213,18,2,0.5
3130_3331_9213,16,3,0.5
3130_3331_9213,18,3,0.5
3130_7230_8141,02,1,0.5
3130_7230_8141,07,1,0.5
3130_7230_8141,02,2,0.5
3130_7230_8141,18,2,0.5
3130_7230_8141,02,3,0.5
3130_7230_8141,16,3,0.5
3130_7230_L101,02,1,0.5
3130_7230_L101,07,1,0.5
3130_7230_L101,02,2,0.5
3130_7230_L101,16,2,0.5
3130_7230_L068,02,1,0.5
3130_7230_L068,07,1,0.5
3130_7230_L068,02,2,0.5
3130_7230_L068,16,2,0.5
3130_7230_9549,02,1,0.5
3130_7230_9549,07,1,0.5
3130_7230_9549,02,2,0.5
3130_7230_9549,16,2,0.5
3130_7230_L067,02,1,0.5
3130_7230_L067,07,1,0.5
3130_7230_L067,02,2,0.5
3130_7230_L067,16,2,0.5
3130_7230_9504,02,1,0.5
3130_7230_9504,07,1,0.5
3130_7230_9504,02,2,0.5
3130_7230_9504,19,2,0.5
3130_7230_L066,02,1,0.5
3130_7230_L066,07,1,0.5
3130_7230_L066,02,2,0.5
3130_7230_L066,16,2,0.5
3130_7230_8143,02,1,0.5
3130_7230_8143,07,1,0.5
3130_7230_8143,02,2,0.5
3130_7230_8143,16,2,0.5
3130_7230_8143,02,3,0.5
3130_7230_8143,18,3,0.5
3130_7230_L136,02,1,0.5
3130_7230_L136,07,1,0.5
3130_7230_9861,02,1,0.5
3130_7230_9861,07,1,0.5
3130_7230_9861,02,2,0.5
3130_7230_9861,16,2,0.5
3130_7230_L304,02,1,0.5
3130_7230_L304,19,1,0.5
3130_7230_8138,02,1,0.5
3130_7230_8138,07,1,0.5
3130_7230_8138,02,2,0.5
3130_7230_8138,16,2,0.5
3130_7230_9890,02,1,0.5
3130_7230_9890,18,1,0.5
3140_3141_9003,02,1,0.5
3140_3141_9003,04,1,0.5
3140_3141_9003,02,2,0.5
3140_3141_9003,07,2,0.5
3140_3141_9003,02,3,0.5
3140_3141_9003,16,3,0.5
3140_3141_9003,02,4,0.5
3140_3141_9003,19,4,0.5
3140_3141_9003,02,5,0.5
3140_3141_9003,18,5,0.5
3140_3141_8419,02,1,0.5
3140_3141_8419,04,1,0.5
3140_3141_8419,02,2,0.5
3140_3141_8419,07,2,0.5
3140_3141_8419,02,3,0.5
3140_3141_8419,16,3,0.5
3140_3141_8419,02,4,0.5
3140_3141_8419,19,4,0.5
3140_3141_8419,02,5,0.5
3140_3141_8419,18,5,0.5
3140_3141_L259,02,1,0.5
3140_3141_L259,04,1,0.5
3140_3141_L259,02,2,0.5
3140_3141_L259,07,2,0.5
3140_3141_L259,02,3,0.5
3140_3141_L259,13,3,0.5
3140_3141_L259,02,4,0.5
3140_3141_L259,16,4,0.5
3140_3141_L259,02,5,0.5
3140_3141_L259,19,5,0.5
3140_3141_L259,02,6,0.5
3140_3141_L259,18,6,0.5
3140_3141_9085,02,1,0.5
3140_3141_9085,07,1,0.5
3140_3141_9085,02,2,0.5
3140_3141_9085,16,2,0.5
3140_3141_9085,02,3,0.5
3140_3141_9085,18,3,0.5
3140_3141_L080,02,1,0.5
3140_3141_L080,04,1,0.5
3140_3141_L080,02,2,0.5
3140_3141_L080,07,2,0.5
3140_3141_L080,02,3,0.5
3140_3141_L080,13,3,0.5
3140_3141_L080,02,4,0.5
3140_3141_L080,16,4,0.5
3140_3141_L080,02,5,0.5
3140_3141_L080,19,5,0.5
3140_3141_L080,02,6,0.5
3140_3141_L080,18,6,0.5
3140_3141_L003,02,1,0.5
3140_3141_L003,04,1,0.5
3140_3141_L003,02,2,0.5
3140_3141_L003,07,2,0.5
3140_3141_L003,02,3,0.5
3140_3141_L003,16,3,0.5
3140_3141_L003,02,4,0.5
3140_3141_L003,19,4,0.5
3140_3141_L003,02,5,0.5
3140_3141_L003,18,5,0.5
3140_3142_L130,02,1,0.5
3140_3142_L130,18,1,0.5
3140_3142_L130,02,2,0.5
3140_3142_L130,06,2,0.5
3140_3142_L130,11,3,0.5
3140_3142_L130,18,3,0.5
3140_3142_L130,02,4,0.5
3140_3142_L130,19,4,0.5
3140_3142_L130,17,5,0.5
3140_3142_L130,18,5,0.5
3140_3142_9853,16,1,0.5
3140_3142_9853,18,1,0.5
3140_3142_9853,17,2,0.5
3140_3142_9853,18,2,0.5
3140_3142_9853,19,3,0.5
3140_3142_9853,18,3,0.5
3140_3142_9084,18,1,0.5
3140_3142_9084,04,1,0.5
3140_3142_9084,18,2,0.5
3140_3142_9084,06,2,0.5
3140_3142_9084,18,3,0.5
3140_3142_9084,09,3,0.5
3140_3142_9084,18,4,0.5
3140_3142_9084,11,4,0.5
3140_3142_9084,18,5,0.5
3140_3142_9084,17,5,0.5
3140_3142_L179,18,1,0.5
3140_3142_L179,06,1,0.5
3140_3142_L179,18,2,0.5
3140_3142_L179,09,2,0.5
3140_3142_L179,18,3,0.5
3140_3142_L179,12,3,0.5
3140_3142_L179,18,4,0.5
3140_3142_L179,11,4,0.5
3140_3142_L179,18,5,0.5
3140_3142_L179,17,5,0.5
3140_3143_9498,04,1,0.5
3140_3143_9498,18,1,0.5
3140_3143_9498,16,2,0.5
3140_3143_9498,18,2,0.5
3140_3143_9147,04,1,0.5
3140_3143_9147,18,1,0.5
3140_3143_9147,16,2,0.5
3140_3143_9147,18,2,0.5
3140_3143_9991,04,1,0.5
3140_3143_9991,18,1,0.5
3140_3143_9991,16,2,0.5
3140_3143_9991,18,2,0.5
3140_3143_9156,04,1,0.5
3140_3143_9156,18,1,0.5
3140_3143_9156,16,2,0.5
3140_3143_9156,18,2,0.5
3140_3143_9785,04,1,0.5
3140_3143_9785,16,1,0.5
3140_3143_9785,16,2,0.5
3140_3143_9785,18,2,0.5
3140_3143_9785,09,3,0.5
3140_3143_9785,16,3,0.5
3140_3145_L008,18,1,0.5
3140_3145_L008,02,1,0.5
3140_3145_L008,18,2,0.5
3140_3145_L008,04,2,0.5
3140_3145_L008,18,3,0.5
3140_3145_L008,09,3,0.5
3140_3145_L008,18,4,0.5
3140_3145_L008,13,4,0.5
3140_3145_L008,18,5,0.5
3140_3145_L008,17,5,0.5
3140_3145_L008,18,6,0.5
3140_3145_L008,19,6,0.5
3140_3145_9730,18,1,0.5
3140_3145_9730,02,1,0.5
3140_3145_9730,18,2,0.5
3140_3145_9730,04,2,0.5
3140_3145_9730,18,3,0.5
3140_3145_9730,09,3,0.5
3140_3145_9730,18,4,0.5
3140_3145_9730,13,4,0.5
3140_3145_9730,18,5,0.5
3140_3145_9730,17,5,0.5
3140_3145_9730,18,6,0.5
3140_3145_9730,19,6,0.5
3140_3145_L034,18,1,0.5
3140_3145_L034,02,1,0.5
3140_3145_L034,18,2,0.5
3140_3145_L034,04,2,0.5
3140_3145_L034,18,3,0.5
3140_3145_L034,09,3,0.5
3140_3145_L034,18,4,0.5
3140_3145_L034,13,4,0.5
3140_3145_L034,18,5,0.5
3140_3145_L034,17,5,0.5
3140_3145_L034,18,6,0.5
3140_3145_L034,19,6,0.5
3140_3145_9763,18,1,0.5
3140_3145_9763,02,1,0.5
3140_3145_9763,18,2,0.5
3140_3145_9763,04,2,0.5
3140_3145_9763,18,3,0.5
3140_3145_9763,07,3,0.5
3140_3145_9763,18,4,0.5
3140_3145_9763,09,4,0.5
3140_3145_9763,18,5,0.5
3140_3145_9763,17,5,0.5
3140_3145_9763,18,6,0.5
3140_3145_9763,19,6,0.5
3140_3145_9808,18,1,0.5
3140_3145_9808,02,1,0.5
3140_3145_9808,18,2,0.5
3140_3145_9808,04,2,0.5
3140_3145_9808,18,3,0.5
3140_3145_9808,09,3,0.5
3140_3145_9808,18,4,0.5
3140_3145_9808,13,4,0.5
3140_3145_9808,18,5,0.5
3140_3145_9808,17,5,0.5
3140_3145_9808,18,6,0.5
3140_3145_9808,19,6,0.5
3140_7065_9500,02,1,0.5
3140_7065_9500,07,1,0.5
3150_3151_9005,02,1,0.5
3150_3151_9005,18,1,0.5
3150_3151_9005,06,2,0.5
3150_3151_9005,18,2,0.5
3150_3151_9005,11,3,0.5
3150_3151_9005,18,3,0.5
3150_3151_9054,18,1,0.5
3150_3151_9054,04,1,0.5
3150_3151_9054,18,2,0.5
3150_3151_9054,06,2,0.5
3150_3151_9054,18,3,0.5
3150_3151_9054,09,3,0.5
3150_3151_9054,18,4,0.5
3150_3151_9054,11,4,0.5
3150_3151_9563,02,1,0.5
